
dump_callstacks.py:
Dev,Loc,RiscV,Kernel ID,Kernel Name,Subdevice,Go Message,Preload,Waypoint,PC,Kernel Callstack
0,"4-3 (2,1)",trisc1,286,ring_reduction,0,GO,True,X,0xe540,"\n#0  0x0000E540 in ckernel::store_blocking<long unsigned int, int> () at ./tt_metal/tt-llk/tt_llk_blackhole/common/inc/ckernel.h 215:5\n#1  ckernel::mop_sync () at ./tt_metal/tt-llk/tt_llk_blackhole/common/inc/ckernel.h 231:19\n#2  ckernel::ckernel_template::program () at ./tt_metal/tt-llk/tt_llk_blackhole/common/inc/ckernel_template.h 358:13\n#3  eltwise_binary_configure_mop_standard<(ckernel::EltwiseBinaryType)2, (ckernel::BroadcastType)0, (ckernel::MathFidelity)0> () at ./tt_metal/tt-llk/tt_llk_blackhole/llk_lib/llk_math_eltwise_binary.h 154:20\n#4  _llk_math_eltwise_binary_standard_init_<(ckernel::EltwiseBinaryType)2, (ckernel::BroadcastType)0, (ckernel::MathFidelity)0> () at ./tt_metal/tt-llk/tt_llk_blackhole/llk_lib/llk_math_eltwise_binary.h 209:96\n#5  _llk_math_eltwise_binary_init_<(ckernel::EltwiseBinaryType)2, (ckernel::BroadcastType)0, (ckernel::MathFidelity)0, (ckernel::EltwiseBinaryReuseDestType)0> () at ./tt_metal/tt-llk/tt_llk_blackhole/llk_lib/llk_math_eltwise_binary.h 638:102\n#6  llk_math_eltwise_binary_init<(ckernel::EltwiseBinaryType)2, (ckernel::BroadcastType)0, (ckernel::MathFidelity)4> () at ./tt_metal/hw/ckernels/blackhole/metal/llk_api/llk_math_binary_api.h 39:118\n#7  ckernel::binary_tiles_init<true, (ckernel::EltwiseBinaryType)2> () at ./tt_metal/hw/inc/api/compute/eltwise_binary.h 40:5\n#8  ckernel::add_init () at ./tt_metal/hw/inc/api/compute/eltwise_binary.h 88:71\n#9  kernel_main () at ./ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp 98:41\n#10 run_kernel () at ./tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h 38:16\n#11 _start () at ./tt_metal/hw/firmware/src/tt-1xx/trisck.cc 89:15"
0,"4-3 (2,1)",trisc2,286,ring_reduction,0,GO,True,X,0xe9f0,"\n#0 0x0000E9F0 in kernel_main () at ./ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp 115:29\n#1 run_kernel () at ./tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h 38:16\n#2 _start () at ./tt_metal/hw/firmware/src/tt-1xx/trisck.cc 89:15"
0,"4-3 (2,1)",ncrisc,284,ring_reduce_scatter_minimal_async_reader,0,GO,True,X,0xd888,"\n#0 0x0000D888 in noc_semaphore_wait_min () at ./tt_metal/hw/inc/api/dataflow/dataflow_api.h 1975:15\n#1 kernel_main () at ./ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_reader.cpp 416:55\n#2 _start () at ./tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc 73:16"
0,"6-3 (4,1)",brisc,285,ring_reduce_scatter_minimal_async_writer,0,GO,True,X,0xa900,"\n#0 0x0000A900 in noc_async_read_barrier () at ./tt_metal/hw/inc/api/dataflow/dataflow_api.h 1759:13\n#1 tt::tt_fabric::FabricMuxV2Sender<true, 0>::wait_until_ready_blocking () at ./tt_metal/fabric/hw/inc/tt_fabric_mux_v2_sender.hpp 435:35\n#2 tt::tt_fabric::FabricMuxV2Sender<true, 0>::flush<true> () at ./tt_metal/fabric/hw/inc/tt_fabric_mux_v2_sender.hpp 112:38\n#3 tt::tt_fabric::FabricMuxV2Sender<true, 0>::flush<true> () at ./tt_metal/fabric/hw/inc/tt_fabric_mux_v2_sender.hpp 99:10"
0,"6-3 (4,1)",trisc0,286,ring_reduction,0,GO,True,X,0xe060,"\n#0 0x0000E060 in llk_wait_tiles () at ./tt_metal/hw/ckernels/blackhole/metal/llk_io/llk_io_unpack.h 30:29\n#1 CircularBuffer::wait_front () at ./tt_metal/hw/inc/api/dataflow/circular_buffer.h 57:9\n#2 kernel_main () at ./ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp 87:54\n#3 run_kernel () at ./tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h 38:16\n#4 _start () at ./tt_metal/hw/firmware/src/tt-1xx/trisck.cc 89:15"
0,"6-3 (4,1)",trisc1,286,ring_reduction,0,GO,True,X,0xe540,"\n#0  0x0000E540 in ckernel::store_blocking<long unsigned int, int> () at ./tt_metal/tt-llk/tt_llk_blackhole/common/inc/ckernel.h 215:5\n#1  ckernel::mop_sync () at ./tt_metal/tt-llk/tt_llk_blackhole/common/inc/ckernel.h 231:19\n#2  ckernel::ckernel_template::program () at ./tt_metal/tt-llk/tt_llk_blackhole/common/inc/ckernel_template.h 358:13\n#3  eltwise_binary_configure_mop_standard<(ckernel::EltwiseBinaryType)2, (ckernel::BroadcastType)0, (ckernel::MathFidelity)0> () at ./tt_metal/tt-llk/tt_llk_blackhole/llk_lib/llk_math_eltwise_binary.h 154:20\n#4  _llk_math_eltwise_binary_standard_init_<(ckernel::EltwiseBinaryType)2, (ckernel::BroadcastType)0, (ckernel::MathFidelity)0> () at ./tt_metal/tt-llk/tt_llk_blackhole/llk_lib/llk_math_eltwise_binary.h 209:96\n#5  _llk_math_eltwise_binary_init_<(ckernel::EltwiseBinaryType)2, (ckernel::BroadcastType)0, (ckernel::MathFidelity)0, (ckernel::EltwiseBinaryReuseDestType)0> () at ./tt_metal/tt-llk/tt_llk_blackhole/llk_lib/llk_math_eltwise_binary.h 638:102\n#6  llk_math_eltwise_binary_init<(ckernel::EltwiseBinaryType)2, (ckernel::BroadcastType)0, (ckernel::MathFidelity)4> () at ./tt_metal/hw/ckernels/blackhole/metal/llk_api/llk_math_binary_api.h 39:118\n#7  ckernel::binary_tiles_init<true, (ckernel::EltwiseBinaryType)2> () at ./tt_metal/hw/inc/api/compute/eltwise_binary.h 40:5\n#8  ckernel::add_init () at ./tt_metal/hw/inc/api/compute/eltwise_binary.h 88:71\n#9  kernel_main () at ./ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp 98:41\n#10 run_kernel () at ./tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h 38:16\n#11 _start () at ./tt_metal/hw/firmware/src/tt-1xx/trisck.cc 89:15"
0,"6-3 (4,1)",trisc2,286,ring_reduction,0,GO,True,X,0xe9f0,"\n#0 0x0000E9F0 in kernel_main () at ./ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp 115:29\n#1 run_kernel () at ./tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h 38:16\n#2 _start () at ./tt_metal/hw/firmware/src/tt-1xx/trisck.cc 89:15"
0,"6-3 (4,1)",ncrisc,284,ring_reduce_scatter_minimal_async_reader,0,GO,True,X,0xd8ac,"\n#0 0x0000D8AC in noc_semaphore_wait_min () at ./tt_metal/hw/inc/api/dataflow/dataflow_api.h 1975:15\n#1 kernel_main () at ./ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_reader.cpp 420:59\n#2 _start () at ./tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc 73:16"
0,"7-3 (5,1)",brisc,285,ring_reduce_scatter_minimal_async_writer,0,GO,True,X,0xa900,"\n#0 0x0000A900 in noc_async_read_barrier () at ./tt_metal/hw/inc/api/dataflow/dataflow_api.h 1759:13\n#1 tt::tt_fabric::FabricMuxV2Sender<true, 0>::wait_until_ready_blocking () at ./tt_metal/fabric/hw/inc/tt_fabric_mux_v2_sender.hpp 435:35\n#2 tt::tt_fabric::FabricMuxV2Sender<true, 0>::flush<true> () at ./tt_metal/fabric/hw/inc/tt_fabric_mux_v2_sender.hpp 112:38\n#3 tt::tt_fabric::FabricMuxV2Sender<true, 0>::flush<true> () at ./tt_metal/fabric/hw/inc/tt_fabric_mux_v2_sender.hpp 99:10"
0,"7-3 (5,1)",trisc0,286,ring_reduction,0,GO,True,X,0xe064,"\n#0 0x0000E064 in llk_wait_tiles () at ./tt_metal/hw/ckernels/blackhole/metal/llk_io/llk_io_unpack.h 31:24\n#1 CircularBuffer::wait_front () at ./tt_metal/hw/inc/api/dataflow/circular_buffer.h 57:9\n#2 kernel_main () at ./ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp 87:54\n#3 run_kernel () at ./tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h 38:16\n#4 _start () at ./tt_metal/hw/firmware/src/tt-1xx/trisck.cc 89:15"
0,"7-3 (5,1)",trisc1,286,ring_reduction,0,GO,True,X,0xe540,"\n#0  0x0000E540 in ckernel::store_blocking<long unsigned int, int> () at ./tt_metal/tt-llk/tt_llk_blackhole/common/inc/ckernel.h 215:5\n#1  ckernel::mop_sync () at ./tt_metal/tt-llk/tt_llk_blackhole/common/inc/ckernel.h 231:19\n#2  ckernel::ckernel_template::program () at ./tt_metal/tt-llk/tt_llk_blackhole/common/inc/ckernel_template.h 358:13\n#3  eltwise_binary_configure_mop_standard<(ckernel::EltwiseBinaryType)2, (ckernel::BroadcastType)0, (ckernel::MathFidelity)0> () at ./tt_metal/tt-llk/tt_llk_blackhole/llk_lib/llk_math_eltwise_binary.h 154:20\n#4  _llk_math_eltwise_binary_standard_init_<(ckernel::EltwiseBinaryType)2, (ckernel::BroadcastType)0, (ckernel::MathFidelity)0> () at ./tt_metal/tt-llk/tt_llk_blackhole/llk_lib/llk_math_eltwise_binary.h 209:96\n#5  _llk_math_eltwise_binary_init_<(ckernel::EltwiseBinaryType)2, (ckernel::BroadcastType)0, (ckernel::MathFidelity)0, (ckernel::EltwiseBinaryReuseDestType)0> () at ./tt_metal/tt-llk/tt_llk_blackhole/llk_lib/llk_math_eltwise_binary.h 638:102\n#6  llk_math_eltwise_binary_init<(ckernel::EltwiseBinaryType)2, (ckernel::BroadcastType)0, (ckernel::MathFidelity)4> () at ./tt_metal/hw/ckernels/blackhole/metal/llk_api/llk_math_binary_api.h 39:118\n#7  ckernel::binary_tiles_init<true, (ckernel::EltwiseBinaryType)2> () at ./tt_metal/hw/inc/api/compute/eltwise_binary.h 40:5\n#8  ckernel::add_init () at ./tt_metal/hw/inc/api/compute/eltwise_binary.h 88:71\n#9  kernel_main () at ./ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp 98:41\n#10 run_kernel () at ./tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h 38:16\n#11 _start () at ./tt_metal/hw/firmware/src/tt-1xx/trisck.cc 89:15"
0,"7-3 (5,1)",trisc2,286,ring_reduction,0,GO,True,X,0xe9f0,"\n#0 0x0000E9F0 in kernel_main () at ./ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp 115:29\n#1 run_kernel () at ./tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h 38:16\n#2 _start () at ./tt_metal/hw/firmware/src/tt-1xx/trisck.cc 89:15"
0,"7-3 (5,1)",ncrisc,284,ring_reduce_scatter_minimal_async_reader,0,GO,True,X,0xd8ac,"\n#0 0x0000D8AC in noc_semaphore_wait_min () at ./tt_metal/hw/inc/api/dataflow/dataflow_api.h 1975:15\n#1 kernel_main () at ./ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduce_scatter_minimal_async_reader.cpp 420:59\n#2 _start () at ./tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc 73:16"
0,"16-3 (11,1)",brisc,10,cq_dispatch,0,GO,False,X,0xb8f0,"\n#0 0x0000B8F0 in stream_wrap_ge () at ./tt_metal/impl/dispatch/kernels/cq_dispatch.cpp 1066:5\n#1 process_wait () at ./tt_metal/impl/dispatch/kernels/cq_dispatch.cpp 1120:33\n#2 process_cmd_d () at ./tt_metal/impl/dispatch/kernels/cq_dispatch.cpp 1373:25\n#3 kernel_main () at ./tt_metal/impl/dispatch/kernels/cq_dispatch.cpp 1676:44"
0,"16-3 (11,1)",trisc0,12,cq_dispatch_subordinate_compute,0,GO,False,X,0xe810,"\n#0 0x0000E810 in dispatch_subordinate_realtime_profiler () at ./tt_metal/impl/dispatch/kernels/cq_realtime_profiler_dispatch_subordinate.hpp 67:39\n#1 kernel_main () at ./tt_metal/impl/dispatch/kernels/cq_dispatch_subordinate_compute.cpp 16:43\n#2 kernel_main () at ./tt_metal/impl/dispatch/kernels/cq_dispatch_subordinate_compute.cpp 14:6\n#3 run_kernel () at ./tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h 38:16\n#4 _start () at ./tt_metal/hw/firmware/src/tt-1xx/trisck.cc 89:15"
0,"16-3 (11,1)",trisc1,12,cq_dispatch_subordinate_compute,0,GO,False,X,0xedf8,"\n#0 0x0000EDF8 in dispatch_subordinate_telemetry () at ./tt_metal/impl/dispatch/kernels/cq_telemetry_dispatch_subordinate.hpp 145:9\n#1 kernel_main () at ./tt_metal/impl/dispatch/kernels/cq_dispatch_subordinate_compute.cpp 18:35\n#2 run_kernel () at ./tt_metal/hw/ckernels/blackhole/metal/common/chlkc_list.h 38:16\n#3 _start () at ./tt_metal/hw/firmware/src/tt-1xx/trisck.cc 89:15"
0,"16-3 (11,1)",trisc2,12,cq_dispatch_subordinate_compute,0,GO,False,X,0x7cc0,"\n#0 0x00007CC0 in invalidate_l1_cache () at ./tt_metal/hw/inc/internal/tt-1xx/risc_common.h 155:44\n#1 main () at ./tt_metal/hw/firmware/src/tt-1xx/trisc.cc 148:32"
0,"16-3 (11,1)",ncrisc,11,cq_dispatch_subordinate,0,GO,False,X,0xdadc,"\n#0 0x0000DADC in cb_acquire_pages_dispatch_s<206, 1> () at ./tt_metal/impl/dispatch/kernels/cq_dispatch_subordinate.cpp 324:76\n#1 kernel_main () at ./tt_metal/impl/dispatch/kernels/cq_dispatch_subordinate.cpp 627:70\n#2 _start () at ./tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc 73:16"
0,"16-11 (11,9)",brisc,19,cq_realtime_profiler,0,GO,False,X,0xa1a0,"\n#0 0x0000A1A0 in kernel_main () at ./tt_metal/impl/dispatch/kernels/cq_realtime_profiler.cpp 124:38\n#1 _start () at ./tt_metal/hw/firmware/src/tt-1xx/brisck.cc 81:20"
0,"16-11 (11,9)",ncrisc,20,cq_realtime_profiler_push,0,GO,False,X,0xa514,"\n#0 0x0000A514 in kernel_main () at ./tt_metal/impl/dispatch/kernels/cq_realtime_profiler_push.cpp 162:9\n#1 _start () at ./tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc 73:16"
0,"11-1 (e0,9)",erisc0,1,fabric_erisc_router,0,GO,False,X,0x11074,"\n#0 0x00011074 in tt::tt_fabric::connect_is_requested () at ./tt_metal/fabric/hw/inc/tt_fabric_utils.h 34:5\n#1 tt::tt_fabric::check_worker_connections<9, false, tt::tt_fabric::StaticSizedSenderChannelWorkerInterface<0, 16> > () at ./tt_metal/fabric/hw/inc/tt_fabric_utils.h 61:33\n#2 run_sender_channel_step_impl<0, 0, false, false, tt::tt_fabric::StaticSizedSenderEthChannel<tt::tt_fabric::LowLatencyPacketHeaderT<0>, 16>, tt::tt_fabric::StaticSizedSenderChannelWorkerInterface<0, 16>, tt::tt_fabric::OutboundReceiverChannelPointers<32>, tt::tt_fabric::StaticSizedEthChannelBuffer<tt::tt_fabric::LowLatencyPacketHeaderT<0>, 32>, FabricTelemetry> () at ./tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp 1747:81\n#3 run_sender_channel_step<0, 0, false, tt::tt_fabric::AllocChannelTuple<tt::tt_fabric::LowLatencyPacketHeaderT<0>, ChannelAllocations<0, 2, 1>, std::tuple<tt::tt_fabric::StaticSizedSenderEthChannel<tt::tt_fabric::LowLatencyPacketHeaderT<0>, 16>, tt::tt_fabric::StaticSizedSenderEthChannel<tt::tt_fabric::LowLatencyPacketHeaderT<0>, 16> >, SENDER_TO_ENTRY_IDX>, tt::tt_fabric::EdmChannelWorkerInterfaceTuple<0, 16, 16>, tt::tt_fabric::AllocChannelTuple<tt::tt_fabric::LowLatencyPacketHeaderT<0>, ChannelAllocations<18, 0, 1>, std::tuple<tt::tt_fabric::StaticSizedEthChannelBuffer<tt::tt_fabric::LowLatencyPacketHeaderT<0>, 32> >, REMOTE_RECEIVER_TO_ENTRY_IDX>, tt::tt_fabric::OutboundReceiverChannelPointers<32>, 2, FabricTelemetry> () at ./tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp 1789:36\n#4 run_fabric_edm_main_loop<1, tt::tt_fabric::RouterStaticSizedChannelWriterAdapter<0>, tt::tt_fabric::RouterStaticSizedChannelWriterAdapter<0>, tt::tt_fabric::RouterStaticSizedChannelWriterAdapter<0>, 2, tt::tt_fabric::AllocChannelTuple<tt::tt_fabric::LowLatencyPacketHeaderT<0>, ChannelAllocations<0, 2, 1>, std::tuple<tt::tt_fabric::StaticSizedSenderEthChannel<tt::tt_fabric::LowLatencyPacketHeaderT<0>, 16>, tt::tt_fabric::StaticSizedSenderEthChannel<tt::tt_fabric::LowLatencyPacketHeaderT<0>, 16> >, SENDER_TO_ENTRY_IDX>, tt::tt_fabric::AllocChannelTuple<tt::tt_fabric::LowLatencyPacketHeaderT<0>, ChannelAllocations<0, 2, 1>, std::tuple<tt::tt_fabric::StaticSizedEthChannelBuffer<tt::tt_fabric::LowLatencyPacketHeaderT<0>, 32> >, RECEIVER_TO_ENTRY_IDX>, tt::tt_fabric::AllocChannelTuple<tt::tt_fabric::LowLatencyPacketHeaderT<0>, ChannelAllocations<18, 0, 1>, std::tuple<tt::tt_fabric::StaticSizedEthChannelBuffer<tt::tt_fabric::LowLatencyPacketHeaderT<0>, 32> >, REMOTE_RECEIVER_TO_ENTRY_IDX>, tt::tt_fabric::EdmChannelWorkerInterfaceTuple<0, 16, 16>, WriteTransactionIdTracker<32, 4, 0, 1, 1> >::tag (19) at offset 141231::operator() () at ./tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp 2391:112\n#5 run_fabric_edm_main_loop<1, tt::tt_fabric::RouterStaticSizedChannelWriterAdapter<0>, tt::tt_fabric::RouterStaticSizedChannelWriterAdapter<0>, tt::tt_fabric::RouterStaticSizedChannelWriterAdapter<0>, 2, tt::tt_fabric::AllocChannelTuple<tt::tt_fabric::LowLatencyPacketHeaderT<0>, ChannelAllocations<0, 2, 1>, std::tuple<tt::tt_fabric::StaticSizedSenderEthChannel<tt::tt_fabric::LowLatencyPacketHeaderT<0>, 16>, tt::tt_fabric::StaticSizedSenderEthChannel<tt::tt_fabric::LowLatencyPacketHeaderT<0>, 16> >, SENDER_TO_ENTRY_IDX>, tt::tt_fabric::AllocChannelTuple<tt::tt_fabric::LowLatencyPacketHeaderT<0>, ChannelAllocations<0, 2, 1>, std::tuple<tt::tt_fabric::StaticSizedEthChannelBuffer<tt::tt_fabric::LowLatencyPacketHeaderT<0>, 32> >, RECEIVER_TO_ENTRY_IDX>, tt::tt_fabric::AllocChannelTuple<tt::tt_fabric::LowLatencyPacketHeaderT<0>, ChannelAllocations<18, 0, 1>, std::tuple<tt::tt_fabric::StaticSizedEthChannelBuffer<tt::tt_fabric::LowLatencyPacketHeaderT<0>, 32> >, REMOTE_RECEIVER_TO_ENTRY_IDX>, tt::tt_fabric::EdmChannelWorkerInterfaceTuple<0, 16, 16>, WriteTransactionIdTracker<32, 4, 0, 1, 1> > () at ./tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp 2676:38\n#6 kernel_main () at ./tt_metal/fabric/impl/kernels/edm_fabric/fabric_erisc_router.cpp 3779:55"
